"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-02 09:32:43.850094 UTC to 1980-01-02 09:32:43.850094 UTC", ... , "2080-12-26 17:11:34.401613 UTC to 2080-12-26 17:11:34.401613 UTC"], items=1250"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"1991-06-27 03:15:26.101473 UTC","2448434.6357187670 JD UTC"
"1991-07-26 18:08:32.309488 UTC","2448464.2559295080 JD UTC"
"1991-08-25 08:36:10.601259 UTC","2448493.8584560333 JD UTC"
"1991-09-23 22:25:51.703461 UTC","2448523.4346261974 JD UTC"
"1991-10-23 11:23:38.786728 UTC","2448552.9747544760 JD UTC"
"1991-11-21 23:23:20.871681 UTC","2448582.4745471260 JD UTC"
"1991-12-21 10:33:35.510737 UTC","2448611.9399943370 JD UTC"
"1992-01-19 21:12:46.851614 UTC","2448641.3838755973 JD UTC"
"1992-02-18 07:40:02.972053 UTC","2448670.8194788434 JD UTC"
"1992-03-18 18:11:51.355672 UTC","2448700.2582332830 JD UTC"
"1992-04-17 05:03:20.515374 UTC","2448729.7106541130 JD UTC"
"1992-05-16 16:31:29.205572 UTC","2448759.1885324720 JD UTC"
"1992-06-15 04:57:39.306422 UTC","2448788.7067049355 JD UTC"
"1992-07-14 18:43:28.252195 UTC","2448818.2801881040 JD UTC"
"1992-08-13 09:55:55.173601 UTC","2448847.9138330277 JD UTC"
"1992-09-12 02:09:32.685843 UTC","2448877.5899616420 JD UTC"
"1992-10-11 18:27:05.289450 UTC","2448907.2688112203 JD UTC"
"1992-11-10 09:48:50.176575 UTC","2448936.9089140810 JD UTC"
"1992-12-09 23:44:42.914630 UTC","2448966.4893855858 JD UTC"
"1993-01-08 12:15:57.779680 UTC","2448996.0110854130 JD UTC"
"1993-02-06 23:34:03.676463 UTC","2449025.4819869963 JD UTC"
"1993-03-08 09:47:22.434364 UTC","2449054.9078985457 JD UTC"
"1993-04-06 19:06:23.641158 UTC","2449084.2961069580 JD UTC"
"1993-05-06 03:56:01.022194 UTC","2449113.6639007200 JD UTC"
"1993-06-04 13:01:02.991846 UTC","2449143.0423957390 JD UTC"
"1993-07-03 23:19:27.964362 UTC","2449172.4718514390 JD UTC"
"1993-08-02 11:43:45.393095 UTC","2449201.9887198275 JD UTC"
"1993-09-01 02:34:51.945897 UTC","2449231.6075456700 JD UTC"
"1993-09-30 19:24:21.837627 UTC","2449261.3085860840 JD UTC"
"1993-10-30 13:05:15.749392 UTC","2449291.0453211735 JD UTC"
"1993-11-29 06:26:47.526737 UTC","2449320.7686056336 JD UTC"
"1993-12-28 22:37:44.373964 UTC","2449350.4428746984 JD UTC"
"1994-01-27 13:04:03.061449 UTC","2449380.0444798777 JD UTC"
"1994-02-26 01:23:57.101402 UTC","2449409.5582997845 JD UTC"
"1994-03-27 11:34:57.069379 UTC","2449438.9826049698 JD UTC"
"1994-04-25 20:01:08.539133 UTC","2449468.3341266103 JD UTC"
"1994-05-25 03:30:52.981859 UTC","2449497.6464465493 JD UTC"
"1994-06-23 11:07:42.318230 UTC","2449526.9636842390 JD UTC"
"1994-07-22 19:58:06.921718 UTC","2449556.3320245570 JD UTC"
"1994-08-21 06:56:48.922923 UTC","2449585.7894551265 JD UTC"
"1994-09-19 20:32:11.023790 UTC","2449615.3556831456 JD UTC"
