"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-02 01:59:01.834919 UTC to 1980-01-02 01:59:01.834919 UTC", ... , "2080-12-26 07:11:06.584913 UTC to 2080-12-26 07:11:06.584913 UTC"], items=1351"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"1996-03-26 02:42:22.479297 UTC","2450168.6127601770 JD UTC"
"1996-04-22 11:13:33.292125 UTC","2450195.9677464366 JD UTC"
"1996-05-19 19:42:46.509012 UTC","2450223.3213716320 JD UTC"
"1996-06-16 03:42:07.341581 UTC","2450250.6542516390 JD UTC"
"1996-07-13 11:00:19.436234 UTC","2450277.9585582900 JD UTC"
"1996-08-09 17:52:22.932964 UTC","2450305.2447098720 JD UTC"
"1996-09-06 00:55:32.512561 UTC","2450332.5385707472 JD UTC"
"1996-10-03 08:50:59.017988 UTC","2450359.8687386340 JD UTC"
"1996-10-30 17:53:19.727724 UTC","2450387.2453672190 JD UTC"
"1996-11-27 03:28:17.048330 UTC","2450414.6446417630 JD UTC"
"1996-12-24 12:28:13.188760 UTC","2450442.0195970920 JD UTC"
"1997-01-20 20:05:05.639093 UTC","2450469.3368708230 JD UTC"
"1997-02-17 02:39:13.541415 UTC","2450496.6105733960 JD UTC"
"1997-03-16 09:31:34.414371 UTC","2450523.8969260924 JD UTC"
"1997-04-12 17:51:15.828411 UTC","2450551.2439331990 JD UTC"
"1997-05-10 03:32:29.114107 UTC","2450578.6475591910 JD UTC"
"1997-06-06 13:26:12.675693 UTC","2450606.0598689320 JD UTC"
"1997-07-03 22:16:27.171691 UTC","2450633.4280922650 JD UTC"
"1997-07-31 05:28:19.907477 UTC","2450660.7280081883 JD UTC"
"1997-08-27 11:32:11.090668 UTC","2450687.9806839200 JD UTC"
"1997-09-23 17:55:53.893967 UTC","2450715.2471515504 JD UTC"
"1997-10-21 02:10:19.649648 UTC","2450742.5905052040 JD UTC"
"1997-11-17 12:32:01.447526 UTC","2450770.0222389760 JD UTC"
"1997-12-14 23:36:32.237883 UTC","2450797.4837064570 JD UTC"
"1998-01-11 09:17:27.216787 UTC","2450824.8871205645 JD UTC"
"1998-02-07 16:28:21.783889 UTC","2450852.1863632393 JD UTC"
"1998-03-06 22:09:05.122124 UTC","2450879.4229759504 JD UTC"
"1998-04-03 04:40:04.060325 UTC","2450906.6944914390 JD UTC"
"1998-04-30 13:31:27.776419 UTC","2450934.0635159310 JD UTC"
"1998-05-28 00:13:26.942426 UTC","2450961.5093396115 JD UTC"
"1998-06-24 11:00:39.675920 UTC","2450988.9587925454 JD UTC"
"1998-07-21 20:10:10.464734 UTC","2451016.3403988974 JD UTC"
"1998-08-18 03:00:39.833181 UTC","2451043.6254610320 JD UTC"
"1998-09-14 08:26:06.311891 UTC","2451070.8514619432 JD UTC"
"1998-10-11 14:37:31.614527 UTC","2451098.1093936865 JD UTC"
