"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-08 08:04:53.667735 UTC to 1980-01-08 08:04:53.667735 UTC", ... , "2080-12-16 08:19:37.190832 UTC to 2080-12-16 08:19:37.190832 UTC"], items=1339"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"2034-05-30 11:22:20.138520 UTC","2464112.9738441957 JD UTC"
"2034-06-27 00:20:12.683157 UTC","2464140.5140356845 JD UTC"
"2034-07-24 17:20:33.569677 UTC","2464168.2226107600 JD UTC"
"2034-08-21 12:02:34.313038 UTC","2464196.0017860304 JD UTC"
"2034-09-18 07:04:36.609682 UTC","2464223.7948681675 JD UTC"
"2034-10-16 00:07:02.602459 UTC","2464251.5048912320 JD UTC"
"2034-11-12 09:37:04.529469 UTC","2464278.9007468690 JD UTC"
"2034-12-09 10:01:11.961382 UTC","2464305.9174995530 JD UTC"
"2035-01-05 18:51:44.146659 UTC","2464333.2859276235 JD UTC"
"2035-02-02 12:47:25.604156 UTC","2464361.0329352333 JD UTC"
"2035-03-02 09:33:26.719844 UTC","2464388.8982259240 JD UTC"
"2035-03-30 05:38:22.635227 UTC","2464416.7349842040 JD UTC"
"2035-04-26 22:33:33.220413 UTC","2464444.4399678290 JD UTC"
"2035-05-24 09:19:24.425158 UTC","2464471.8884771430 JD UTC"
"2035-06-20 12:30:00.397266 UTC","2464499.0208379314 JD UTC"
"2035-07-17 17:32:55.273292 UTC","2464526.2311952930 JD UTC"
"2035-08-14 06:09:25.315739 UTC","2464553.7565430063 JD UTC"
"2035-09-10 23:25:46.459320 UTC","2464581.4762321683 JD UTC"
"2035-10-08 19:00:59.092698 UTC","2464609.2923506100 JD UTC"
"2035-11-05 15:01:38.239333 UTC","2464637.1261370294 JD UTC"
"2035-12-03 08:09:46.842175 UTC","2464664.8401254880 JD UTC"
"2035-12-30 15:43:57.419001 UTC","2464692.1555256830 JD UTC"
"2036-01-26 16:05:04.289273 UTC","2464719.1701885330 JD UTC"
"2036-02-23 03:15:19.566226 UTC","2464746.6356431280 JD UTC"
"2036-03-21 21:41:03.179713 UTC","2464774.4035090245 JD UTC"
"2036-04-18 17:39:45.734518 UTC","2464802.2359460015 JD UTC"
"2036-05-16 12:40:51.610547 UTC","2464830.0283751220 JD UTC"
"2036-06-13 05:06:04.967123 UTC","2464857.7125574900 JD UTC"
"2036-07-10 16:20:27.836225 UTC","2464885.1808777340 JD UTC"
"2036-08-06 19:59:28.018038 UTC","2464912.3329631720 JD UTC"
"2036-09-03 00:30:02.821275 UTC","2464939.5208659870 JD UTC"
"2036-09-30 13:15:42.170291 UTC","2464967.0525714154 JD UTC"
"2036-10-28 07:32:43.967238 UTC","2464994.8143977690 JD UTC"
"2036-11-25 04:23:22.942527 UTC","2465022.6829044274 JD UTC"
"2036-12-23 01:08:08.457549 UTC","2465050.5473201107 JD UTC"
"2037-01-19 17:42:53.843519 UTC","2465078.2381231887 JD UTC"
"2037-02-15 23:47:04.995892 UTC","2465105.4910300450 JD UTC"
"2037-03-15 01:19:58.282061 UTC","2465132.5555356720 JD UTC"
"2037-04-11 13:04:00.164634 UTC","2465160.0444463500 JD UTC"
"2037-05-09 06:32:03.923203 UTC","2465187.7722676300 JD UTC"
"2037-06-06 01:22:21.567883 UTC","2465215.5571940728 JD UTC"
"2037-07-03 19:49:42.196316 UTC","2465243.3261828280 JD UTC"
"2037-07-31 12:30:47.101010 UTC","2465271.0213784840 JD UTC"
"2037-08-28 00:27:14.876451 UTC","2465298.5189221813 JD UTC"
"2037-09-24 03:44:12.844264 UTC","2465325.6557042160 JD UTC"
"2037-10-21 07:32:38.824265 UTC","2465352.8143382440 JD UTC"
"2037-11-17 21:05:19.881100 UTC","2465380.3787023276 JD UTC"
"2037-12-15 16:33:28.617389 UTC","2465408.1899145530 JD UTC"
"2038-01-12 13:57:03.612998 UTC","2465436.0812918170 JD UTC"
"2038-02-09 09:59:12.042527 UTC","2465463.9161116034 JD UTC"
"2038-03-09 00:38:04.724375 UTC","2465491.5264435690 JD UTC"
"2038-04-05 05:31:54.388228 UTC","2465518.7304906044 JD UTC"
"2038-05-02 08:34:39.742192 UTC","2465545.8574044234 JD UTC"
"2038-05-29 20:16:01.086696 UTC","2465573.3444570220 JD UTC"
"2038-06-26 12:55:28.412090 UTC","2465601.0385232880 JD UTC"
"2038-07-24 07:18:10.856889 UTC","2465628.8042923250 JD UTC"
"2038-08-21 01:56:33.364155 UTC","2465656.5809417150 JD UTC"
"2038-09-17 19:13:48.619981 UTC","2465684.3012571760 JD UTC"
"2038-10-15 07:12:58.094881 UTC","2465711.8006723940 JD UTC"
"2038-11-11 08:58:08.882500 UTC","2465738.8737139180 JD UTC"
"2038-12-08 13:35:26.225841 UTC","2465766.0662757620 JD UTC"
"2039-01-05 05:09:57.746855 UTC","2465793.7152516996 JD UTC"
"2039-02-02 01:38:24.930128 UTC","2465821.5683440985 JD UTC"
"2039-03-01 22:41:22.923110 UTC","2465849.4454042027 JD UTC"
"2039-03-29 17:27:19.451079 UTC","2465877.2273084614 JD UTC"
"2039-04-26 06:52:53.375387 UTC","2465904.7867288818 JD UTC"
"2039-05-23 12:04:46.349047 UTC","2465932.0033142250 JD UTC"
"2039-06-19 15:55:54.024905 UTC","2465959.1638197326 JD UTC"
"2039-07-17 03:12:48.277067 UTC","2465986.6338920956 JD UTC"
"2039-08-13 19:35:23.931022 UTC","2466014.3162492015 JD UTC"
"2039-09-10 14:24:02.142254 UTC","2466042.1000247947 JD UTC"
"2039-10-08 10:05:52.403200 UTC","2466069.9207454070 JD UTC"
"2039-11-05 04:27:54.806727 UTC","2466097.6860510036 JD UTC"
"2039-12-02 16:13:57.119139 UTC","2466125.1763555454 JD UTC"
"2039-12-29 16:33:17.238105 UTC","2466152.1897828486 JD UTC"
"2040-01-25 22:41:15.385767 UTC","2466179.4453169648 JD UTC"
"2040-02-22 15:16:44.552983 UTC","2466207.1366267707 JD UTC"
"2040-03-21 11:20:47.947190 UTC","2466234.9727771664 JD UTC"
"2040-04-18 07:15:50.871543 UTC","2466262.8026721245 JD UTC"
"2040-05-16 01:00:36.767109 UTC","2466290.5420922120 JD UTC"
"2040-06-12 14:16:34.598776 UTC","2466318.0948448930 JD UTC"
"2040-07-09 20:12:42.485066 UTC","2466345.3421583920 JD UTC"
"2040-08-05 23:43:04.900877 UTC","2466372.4882511673 JD UTC"
"2040-09-02 10:14:45.688299 UTC","2466399.9269176885 JD UTC"
"2040-09-30 02:48:30.940256 UTC","2466427.6170247714 JD UTC"
"2040-10-27 22:33:06.472737 UTC","2466455.4396582493 JD UTC"
"2040-11-24 19:11:22.461151 UTC","2466483.2995655225 JD UTC"
"2040-12-22 13:28:21.407019 UTC","2466511.0613588775 JD UTC"
"2041-01-18 23:15:01.929636 UTC","2466538.4687723336 JD UTC"
"2041-02-14 23:02:09.739751 UTC","2466565.4598349510 JD UTC"
"2041-03-14 07:05:36.197850 UTC","2466592.7955578454 JD UTC"
"2041-04-10 23:40:39.841198 UTC","2466620.4865722363 JD UTC"
"2041-05-08 18:42:57.522717 UTC","2466648.2798324390 JD UTC"
"2041-06-05 13:33:41.713158 UTC","2466676.0650661243 JD UTC"
"2041-07-03 06:45:40.437875 UTC","2466703.7817180310 JD UTC"
"2041-07-30 20:07:29.820710 UTC","2466731.3385395915 JD UTC"
"2041-08-27 02:01:29.472296 UTC","2466758.5843688925 JD UTC"
"2041-09-23 04:58:46.531917 UTC","2466785.7074830085 JD UTC"
"2041-10-20 16:08:10.164891 UTC","2466813.1723398715 JD UTC"
"2041-11-17 10:07:52.738290 UTC","2466840.9221381745 JD UTC"
"2041-12-15 07:08:22.744293 UTC","2466868.7974854666 JD UTC"
"2042-01-12 04:04:34.972536 UTC","2466896.6698492193 JD UTC"
"2042-02-08 21:13:36.912285 UTC","2466924.3844550033 JD UTC"
"2042-03-08 05:02:59.519572 UTC","2466951.7104111062 JD UTC"
"2042-04-04 05:50:49.150883 UTC","2466978.7436244315 JD UTC"
"2042-05-01 15:06:31.876860 UTC","2467006.1295356117 JD UTC"
"2042-05-29 07:11:30.473460 UTC","2467033.7996582575 JD UTC"
"2042-06-26 01:29:40.440777 UTC","2467061.5622736200 JD UTC"
"2042-07-23 20:09:48.176373 UTC","2467089.3401409304 JD UTC"
"2042-08-20 13:58:51.791519 UTC","2467117.0825438835 JD UTC"
"2042-09-17 04:20:11.393105 UTC","2467144.6806874200 JD UTC"
"2042-10-14 10:00:43.226431 UTC","2467171.9171669725 JD UTC"
"2042-11-10 12:14:56.348780 UTC","2467199.0103744073 JD UTC"
"2042-12-08 00:37:36.366664 UTC","2467226.5261153550 JD UTC"
"2043-01-04 19:56:30.345241 UTC","2467254.3309067735 JD UTC"
"2043-02-01 17:21:44.048595 UTC","2467282.2234264880 JD UTC"
"2043-03-01 13:37:39.205934 UTC","2467310.0678148833 JD UTC"
"2043-03-29 05:28:28.079303 UTC","2467337.7281027697 JD UTC"
"2043-04-25 12:49:24.021962 UTC","2467365.0343058095 JD UTC"
"2043-05-22 14:43:59.345472 UTC","2467392.1138813132 JD UTC"
"2043-06-18 23:29:40.783580 UTC","2467419.4789442546 JD UTC"
"2043-07-16 14:34:09.422338 UTC","2467447.1070534990 JD UTC"
"2043-08-13 08:31:08.228402 UTC","2467474.8549563470 JD UTC"
"2043-09-10 03:39:53.758421 UTC","2467502.6527055370 JD UTC"
"2043-10-07 22:23:46.478881 UTC","2467530.4331768390 JD UTC"
"2043-11-04 13:03:20.959386 UTC","2467558.0439925855 JD UTC"
"2043-12-01 17:07:52.256775 UTC","2467585.2137992680 JD UTC"
"2043-12-28 19:32:27.747256 UTC","2467612.3142100377 JD UTC"
"2044-01-25 09:31:50.880357 UTC","2467639.8971166710 JD UTC"
"2044-02-22 05:17:54.967762 UTC","2467667.7207750897 JD UTC"
"2044-03-21 01:56:37.594025 UTC","2467695.5809906716 JD UTC"
"2044-04-17 20:45:28.577212 UTC","2467723.3649140880 JD UTC"
"2044-05-15 11:19:09.762839 UTC","2467750.9716407736 JD UTC"
"2044-06-11 18:32:03.618310 UTC","2467778.2722641006 JD UTC"
"2044-07-08 20:56:53.657237 UTC","2467805.3728432553 JD UTC"
"2044-08-05 05:22:31.761672 UTC","2467832.7239787230 JD UTC"
"2044-09-01 20:26:10.070985 UTC","2467860.3515054514 JD UTC"
"2044-09-29 15:05:37.389719 UTC","2467888.1289049736 JD UTC"
"2044-10-27 11:18:43.402564 UTC","2467915.9713356780 JD UTC"
"2044-11-24 06:43:01.762484 UTC","2467943.7798815104 JD UTC"
"2044-12-21 20:29:04.521106 UTC","2467971.3535245500 JD UTC"
"2045-01-17 22:32:41.045605 UTC","2467998.4393639537 JD UTC"
"2045-02-14 02:58:26.145057 UTC","2468025.6239137160 JD UTC"
"2045-03-13 18:23:00.816290 UTC","2468053.2659816700 JD UTC"
"2045-04-10 13:48:40.190332 UTC","2468081.0754651660 JD UTC"
"2045-05-08 09:24:51.410954 UTC","2468108.8922617007 JD UTC"
"2045-06-05 03:25:47.909869 UTC","2468136.6429156233 JD UTC"
"2045-07-02 18:03:20.633713 UTC","2468164.2523221495 JD UTC"
"2045-07-30 02:01:09.095366 UTC","2468191.5841330480 JD UTC"
"2045-08-26 04:13:38.197228 UTC","2468218.6761365420 JD UTC"
"2045-09-22 12:19:09.082755 UTC","2468246.0132995690 JD UTC"
"2045-10-20 04:05:11.486530 UTC","2468273.6702718350 JD UTC"
"2045-11-16 23:59:37.609825 UTC","2468301.4997408544 JD UTC"
"2045-12-14 21:15:31.372463 UTC","2468329.3857797740 JD UTC"
"2046-01-11 16:44:36.392592 UTC","2468357.1976434328 JD UTC"
"2046-02-08 05:11:53.105535 UTC","2468384.7165868697 JD UTC"
"2046-03-07 06:51:25.216318 UTC","2468411.7857085224 JD UTC"
"2046-04-03 12:43:54.627147 UTC","2468439.0304933700 JD UTC"
"2046-05-01 03:41:48.836024 UTC","2468466.6540374540 JD UTC"
"2046-05-28 21:56:29.924341 UTC","2468494.4142352357 JD UTC"
"2046-06-25 16:41:03.602123 UTC","2468522.1951805800 JD UTC"
"2046-07-23 10:36:51.591099 UTC","2468549.9422637857 JD UTC"
"2046-08-20 01:51:33.922961 UTC","2468577.5774759604 JD UTC"
"2046-09-16 10:11:08.993878 UTC","2468604.9244096510 JD UTC"
"2046-10-13 11:23:38.166291 UTC","2468631.9747472950 JD UTC"
"2046-11-09 19:38:37.324704 UTC","2468659.3184875543 JD UTC"
"2046-12-07 12:36:15.067307 UTC","2468687.0251743900 JD UTC"
"2047-01-04 09:26:35.733009 UTC","2468714.8934691320 JD UTC"
"2047-02-01 06:35:00.918594 UTC","2468742.7743161875 JD UTC"
"2047-03-01 00:37:56.816980 UTC","2468770.5263520484 JD UTC"
"2047-03-28 11:06:53.320683 UTC","2468797.9631171376 JD UTC"
"2047-04-24 13:12:50.060082 UTC","2468825.0505793990 JD UTC"
"2047-05-21 20:01:04.199678 UTC","2468852.3340763850 JD UTC"
"2047-06-18 10:21:50.175633 UTC","2468879.9318307363 JD UTC"
"2047-07-16 03:57:43.755162 UTC","2468907.6650897590 JD UTC"
"2047-08-12 22:38:53.785290 UTC","2468935.4436780703 JD UTC"
"2047-09-09 17:06:33.083735 UTC","2468963.2128829136 JD UTC"
"2047-10-07 08:54:15.351469 UTC","2468990.8710110122 JD UTC"
"2047-11-03 16:20:58.980090 UTC","2469018.1812381954 JD UTC"
"2047-11-30 16:36:11.999756 UTC","2469045.1918055527 JD UTC"
"2047-12-28 02:50:13.890500 UTC","2469072.6182163250 JD UTC"
"2048-01-24 21:24:56.060092 UTC","2469100.3923155100 JD UTC"
"2048-02-21 18:29:10.409668 UTC","2469128.2702593710 JD UTC"
"2048-03-20 14:40:57.468468 UTC","2469156.1117762555 JD UTC"
"2048-04-17 07:22:39.554692 UTC","2469183.8074022530 JD UTC"
"2048-05-14 17:18:30.562523 UTC","2469211.2211870663 JD UTC"
"2048-06-10 20:20:32.607314 UTC","2469238.3475996220 JD UTC"
"2048-07-08 03:11:43.447987 UTC","2469265.6331417593 JD UTC"
"2048-08-04 17:05:21.683540 UTC","2469293.2120565223 JD UTC"
"2048-09-01 10:48:41.944771 UTC","2469320.9504854720 JD UTC"
"2048-09-29 06:20:49.789931 UTC","2469348.7644651610 JD UTC"
"2048-10-27 02:00:14.607758 UTC","2469376.5835024044 JD UTC"
"2048-11-23 18:24:02.521753 UTC","2469404.2666958540 JD UTC"
"2048-12-21 00:31:46.902712 UTC","2469431.5220706332 JD UTC"
"2049-01-17 00:48:27.617804 UTC","2469458.5336529840 JD UTC"
"2049-02-13 12:40:54.622351 UTC","2469486.0284099807 JD UTC"
"2049-03-13 07:24:18.824947 UTC","2469513.8085512146 JD UTC"
"2049-04-10 03:32:21.305318 UTC","2469541.6474688114 JD UTC"
"2049-05-07 22:34:43.234074 UTC","2469569.4407781720 JD UTC"
"2049-06-04 14:40:16.636439 UTC","2469597.1113036624 JD UTC"
"2049-07-02 01:01:29.699547 UTC","2469624.5427048560 JD UTC"
"2049-07-29 04:27:23.961701 UTC","2469651.6856940010 JD UTC"
"2049-08-25 10:28:26.064835 UTC","2469678.9364127875 JD UTC"
"2049-09-22 00:06:34.806828 UTC","2469706.5045695235 JD UTC"
"2049-10-19 18:31:34.583986 UTC","2469734.2719280550 JD UTC"
"2049-11-16 15:07:18.821997 UTC","2469762.1300789583 JD UTC"
"2049-12-14 11:17:11.568504 UTC","2469789.9702727837 JD UTC"
"2050-01-11 02:36:12.565017 UTC","2469817.6084787617 JD UTC"
"2050-02-07 06:32:17.347892 UTC","2469844.7724230080 JD UTC"
"2050-03-06 08:21:01.486745 UTC","2469871.8479338745 JD UTC"
"2050-04-02 21:10:27.010350 UTC","2469899.3822570643 JD UTC"
"2050-04-30 15:11:56.353541 UTC","2469927.1332911290 JD UTC"
"2050-05-28 10:13:22.919834 UTC","2469954.9259597203 JD UTC"
"2050-06-25 04:29:05.500978 UTC","2469982.6868692240 JD UTC"
"2050-07-22 20:27:14.108823 UTC","2470010.3522466300 JD UTC"
"2050-08-19 07:01:35.643633 UTC","2470037.7927736533 JD UTC"
"2050-09-15 09:55:12.713083 UTC","2470064.9133415865 JD UTC"
"2050-10-12 15:52:22.275920 UTC","2470092.1613689344 JD UTC"
"2050-11-09 06:45:25.567000 UTC","2470119.7815459142 JD UTC"
"2050-12-07 02:40:08.227855 UTC","2470147.6112063410 JD UTC"
"2051-01-04 00:05:00.766231 UTC","2470175.5034810905 JD UTC"
"2051-01-31 19:47:34.867859 UTC","2470203.3247091190 JD UTC"
"2051-02-28 09:21:05.164699 UTC","2470230.8896431100 JD UTC"
"2051-03-27 12:23:06.099902 UTC","2470258.0160428230 JD UTC"
"2051-04-23 16:01:06.231442 UTC","2470285.1674332344 JD UTC"
"2051-05-21 04:58:04.567455 UTC","2470312.7069973084 JD UTC"
"2051-06-17 22:15:08.728121 UTC","2470340.4271843530 JD UTC"
"2051-07-15 16:49:25.338049 UTC","2470368.2009877088 JD UTC"
"2051-08-12 11:22:57.756817 UTC","2470395.9742795927 JD UTC"
"2051-09-09 04:19:01.999929 UTC","2470423.6798842587 JD UTC"
"2051-10-06 15:32:33.819226 UTC","2470451.1476136483 JD UTC"
"2051-11-02 17:22:47.520087 UTC","2470478.2241611120 JD UTC"
"2051-11-29 23:43:06.962208 UTC","2470505.4882750255 JD UTC"
"2051-12-27 16:06:00.298944 UTC","2470533.1708367933 JD UTC"
"2052-01-24 12:51:50.695536 UTC","2470561.0360034206 JD UTC"
"2052-02-21 10:01:44.967456 UTC","2470588.9178815680 JD UTC"
"2052-03-20 04:36:33.698743 UTC","2470616.6920566983 JD UTC"
"2052-04-16 17:03:38.724389 UTC","2470644.2108648657 JD UTC"
"2052-05-13 20:41:18.470656 UTC","2470671.3620193363 JD UTC"
"2052-06-10 00:45:47.887404 UTC","2470698.5318042524 JD UTC"
"2052-07-07 12:43:20.084632 UTC","2470726.0300935720 JD UTC"
"2052-08-04 05:18:42.824801 UTC","2470753.7213289905 JD UTC"
"2052-09-01 00:02:06.825326 UTC","2470781.5014678860 JD UTC"
"2052-09-28 19:25:20.160080 UTC","2470809.3092611120 JD UTC"
"2052-10-26 13:08:14.006292 UTC","2470837.0473843320 JD UTC"
"2052-11-22 23:40:31.966883 UTC","2470864.4864810980 JD UTC"
"2052-12-20 00:02:34.983855 UTC","2470891.5017937950 JD UTC"
"2053-01-16 07:55:17.298076 UTC","2470918.8300613200 JD UTC"
"2053-02-13 01:23:01.034075 UTC","2470946.5576508570 JD UTC"
"2053-03-12 21:51:20.644273 UTC","2470974.4106556050 JD UTC"
"2053-04-09 17:47:29.320098 UTC","2471002.2413115753 JD UTC"
"2053-05-07 10:56:39.621949 UTC","2471029.9560141430 JD UTC"
"2053-06-03 22:38:53.377210 UTC","2471057.4436733470 JD UTC"
"2053-07-01 02:41:01.660187 UTC","2471084.6118247705 JD UTC"
"2053-07-28 06:45:17.505104 UTC","2471111.7814526055 JD UTC"
"2053-08-24 18:27:48.195617 UTC","2471139.2693078197 JD UTC"
"2053-09-21 11:30:09.213076 UTC","2471166.9792732997 JD UTC"
"2053-10-19 07:15:12.066768 UTC","2471194.8022229950 JD UTC"
"2053-11-16 03:38:06.057047 UTC","2471222.6514589936 JD UTC"
"2053-12-13 21:21:37.687646 UTC","2471250.3900195328 JD UTC"
"2054-01-10 05:56:58.398231 UTC","2471277.7478981280 JD UTC"
"2054-02-06 06:09:26.905881 UTC","2471304.7565614106 JD UTC"
"2054-03-05 16:19:26.023115 UTC","2471332.1801623045 JD UTC"
"2054-04-02 10:08:29.455741 UTC","2471359.9225631450 JD UTC"
"2054-04-30 05:46:21.070201 UTC","2471387.7405216456 JD UTC"
"2054-05-28 00:44:08.003159 UTC","2471415.5306481850 JD UTC"
"2054-06-24 17:33:04.907845 UTC","2471443.2313068040 JD UTC"
"2054-07-22 05:49:39.908262 UTC","2471470.7428230120 JD UTC"
"2054-08-18 10:19:05.931979 UTC","2471497.9299297680 JD UTC"
"2054-09-14 13:46:32.230010 UTC","2471525.0739841440 JD UTC"
"2054-10-12 01:43:39.120196 UTC","2471552.5719805580 JD UTC"
"2054-11-08 19:53:03.008029 UTC","2471580.3285070374 JD UTC"
"2054-12-06 16:51:42.383210 UTC","2471608.2025738796 JD UTC"
"2055-01-03 13:48:37.609369 UTC","2471636.0754352940 JD UTC"
"2055-01-31 06:49:50.730574 UTC","2471663.7846149374 JD UTC"
"2055-02-27 13:58:25.099169 UTC","2471691.0822349440 JD UTC"
"2055-03-26 15:19:12.054929 UTC","2471718.1383339693 JD UTC"
"2055-04-23 01:56:56.032732 UTC","2471745.5812040824 JD UTC"
"2055-05-20 18:44:31.249712 UTC","2471773.2809172420 JD UTC"
"2055-06-17 13:17:21.903821 UTC","2471801.0537257385 JD UTC"
"2055-07-15 07:48:56.487904 UTC","2471828.8256537950 JD UTC"
"2055-08-12 00:59:55.472989 UTC","2471856.5416142710 JD UTC"
"2055-09-08 13:58:36.940581 UTC","2471884.0823719976 JD UTC"
"2055-10-05 18:00:50.573656 UTC","2471911.2505853430 JD UTC"
"2055-11-01 20:44:55.118118 UTC","2471938.3645268300 JD UTC"
"2055-11-29 09:39:18.106571 UTC","2471965.9022929003 JD UTC"
"2055-12-27 05:00:44.327396 UTC","2471993.7088463820 JD UTC"
"2056-01-24 02:23:11.510713 UTC","2472021.5994387814 JD UTC"
"2056-02-20 22:27:47.017312 UTC","2472049.4359608484 JD UTC"
"2056-03-19 13:34:41.376592 UTC","2472077.0657566735 JD UTC"
"2056-04-15 19:35:13.773280 UTC","2472104.3161316350 JD UTC"
"2056-05-12 22:15:30.469283 UTC","2472131.4274359870 JD UTC"
"2056-06-09 08:51:13.283999 UTC","2472158.8689037500 JD UTC"
"2056-07-07 00:55:42.260041 UTC","2472186.5386835653 JD UTC"
"2056-08-03 19:10:42.620467 UTC","2472214.2991044037 JD UTC"
"2056-08-31 14:03:27.466514 UTC","2472242.0857345660 JD UTC"
"2056-09-28 07:56:54.699457 UTC","2472269.8311886513 JD UTC"
"2056-10-25 20:58:38.832942 UTC","2472297.3740605665 JD UTC"
"2056-11-21 23:17:44.458715 UTC","2472324.4706534576 JD UTC"
"2056-12-19 02:50:37.411631 UTC","2472351.6184885604 JD UTC"
"2057-01-15 17:52:30.699795 UTC","2472379.2447997660 JD UTC"
"2057-02-12 14:06:22.669534 UTC","2472407.0877623790 JD UTC"
"2057-03-12 10:58:58.235199 UTC","2472434.9576184630 JD UTC"
"2057-04-09 05:47:43.706286 UTC","2472462.7414780820 JD UTC"
"2057-05-06 19:52:22.669985 UTC","2472490.3280401616 JD UTC"
"2057-06-03 02:12:30.398724 UTC","2472517.5920185037 JD UTC"
"2057-06-30 05:33:02.523789 UTC","2472544.7312792107 JD UTC"
"2057-07-27 15:44:17.276686 UTC","2472572.1557555170 JD UTC"
"2057-08-24 07:39:05.740246 UTC","2472599.8188164380 JD UTC"
"2057-09-21 02:28:47.571220 UTC","2472627.6033283705 JD UTC"
"2057-10-18 22:29:31.875835 UTC","2472655.4371744890 JD UTC"
"2057-11-15 17:24:43.329290 UTC","2472683.2255014963 JD UTC"
"2057-12-13 06:07:32.515838 UTC","2472710.7552374518 JD UTC"
"2058-01-09 06:57:48.841731 UTC","2472737.7901486310 JD UTC"
"2058-02-05 12:03:00.164668 UTC","2472765.0020852390 JD UTC"
"2058-03-05 03:57:07.750694 UTC","2472792.6646730406 JD UTC"
"2058-04-01 23:36:01.534213 UTC","2472820.4833510905 JD UTC"
"2058-04-29 19:18:35.250863 UTC","2472848.3045746630 JD UTC"
"2058-05-27 13:12:27.036361 UTC","2472876.0503129210 JD UTC"
"2058-06-24 03:13:44.779585 UTC","2472903.6345460600 JD UTC"
"2058-07-21 10:15:14.242333 UTC","2472930.9272481753 JD UTC"
"2058-08-17 13:13:47.125169 UTC","2472958.0512398747 JD UTC"
"2058-09-13 22:43:50.253833 UTC","2472985.4471094194 JD UTC"
"2058-10-11 14:58:25.942449 UTC","2473013.1239113710 JD UTC"
"2058-11-08 10:49:05.057657 UTC","2473040.9507529820 JD UTC"
"2058-12-06 07:42:46.710853 UTC","2473068.8213739684 JD UTC"
"2059-01-03 02:23:27.695710 UTC","2473096.5996261076 JD UTC"
"2059-01-30 13:03:22.443814 UTC","2473124.0440097665 JD UTC"
"2059-02-26 13:15:27.045006 UTC","2473151.0523963543 JD UTC"
"2059-03-25 20:15:12.070515 UTC","2473178.3438897050 JD UTC"
"2059-04-22 12:04:25.530428 UTC","2473206.0030732690 JD UTC"
"2059-05-20 06:42:11.739975 UTC","2473233.7793025460 JD UTC"
"2059-06-17 01:27:55.901274 UTC","2473261.5610636720 JD UTC"
"2059-07-14 18:59:09.523059 UTC","2473289.2910824427 JD UTC"
"2059-08-11 09:12:58.161908 UTC","2473316.8840065035 JD UTC"
"2059-09-07 16:09:46.074314 UTC","2473344.1734499340 JD UTC"
"2059-10-04 18:25:39.202413 UTC","2473371.2678148425 JD UTC"
"2059-11-01 04:41:27.465752 UTC","2473398.6954567796 JD UTC"
"2059-11-28 22:30:48.349761 UTC","2473426.4380596040 JD UTC"
"2059-12-26 19:35:38.825912 UTC","2473454.3164215963 JD UTC"
"2060-01-23 16:38:20.599621 UTC","2473482.1932939770 JD UTC"
"2060-02-20 10:06:53.062869 UTC","2473509.9214474870 JD UTC"
"2060-03-18 18:59:02.882903 UTC","2473537.2910055890 JD UTC"
"2060-04-14 20:02:36.949282 UTC","2473564.3351498760 JD UTC"
"2060-05-12 04:07:22.313233 UTC","2473591.6717860326 JD UTC"
"2060-06-08 19:25:38.654590 UTC","2473619.3094751690 JD UTC"
"2060-07-06 13:25:09.282374 UTC","2473647.0591352126 JD UTC"
"2060-08-03 08:09:30.274287 UTC","2473674.8399337300 JD UTC"
"2060-08-31 02:25:42.461364 UTC","2473702.6011858955 JD UTC"
"2060-09-27 17:42:08.094175 UTC","2473730.2375936825 JD UTC"
"2060-10-25 00:24:01.677104 UTC","2473757.5166860777 JD UTC"
"2060-11-21 01:49:49.475302 UTC","2473784.5762670753 JD UTC"
"2060-12-18 13:25:11.740025 UTC","2473812.0591636575 JD UTC"
"2061-01-15 08:29:52.288467 UTC","2473839.8540774127 JD UTC"
"2061-02-12 05:46:56.342181 UTC","2473867.7409298862 JD UTC"
"2061-03-12 01:59:51.733037 UTC","2473895.5832376510 JD UTC"
"2061-04-08 18:12:33.976863 UTC","2473923.2587265843 JD UTC"
"2061-05-06 02:41:58.889438 UTC","2473950.6124871460 JD UTC"
"2061-06-02 04:46:29.283862 UTC","2473977.6989500450 JD UTC"
"2061-06-29 12:20:09.028841 UTC","2474005.0139933894 JD UTC"
"2061-07-27 02:41:35.269913 UTC","2474032.6122137723 JD UTC"
"2061-08-23 20:27:59.973421 UTC","2474060.3527774704 JD UTC"
"2061-09-20 15:48:29.887186 UTC","2474088.1586792497 JD UTC"
"2061-10-18 11:01:25.555645 UTC","2474115.9593235610 JD UTC"
"2061-11-15 02:30:43.312843 UTC","2474143.6046679730 JD UTC"
"2061-12-12 07:28:07.198665 UTC","2474170.8111944290 JD UTC"
"2062-01-08 09:05:05.692705 UTC","2474197.8785381100 JD UTC"
"2062-02-04 22:20:21.647662 UTC","2474225.4308061074 JD UTC"
"2062-03-04 17:42:57.142267 UTC","2474253.2381613688 JD UTC"
"2062-04-01 14:06:40.563352 UTC","2474281.0879694833 JD UTC"
"2062-04-29 08:55:41.284397 UTC","2474308.8720056065 JD UTC"
"2062-05-27 00:01:40.391498 UTC","2474336.5011619385 JD UTC"
