"State Vector Calculation"
"Calculation Inputs"
"Calculation type","State Vector"
"Target type","Object"
"Target","MOON"
"Observer type","Object"
"Observer","EARTH"
"Reference frame","ECLIPDATE"
"Light propagation","No correction"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-09 11:24:52.126002 UTC to 1980-01-09 11:24:52.126002 UTC", ... , "2080-12-19 14:06:26.309514 UTC to 2080-12-19 14:06:26.309514 UTC"], items=2700"
"Step","1 days"
"State representation","Planetocentric"
"State Vector Results"
"UTC calendar date","Longitude (deg)","Latitude (deg)","Radius (km)","d Longitude/dt (deg/s)","d Latitude/dt (deg/s)","d Radius/dt (km/s)","Speed (km/s)","Time at Target","Light Time (s)"
"1982-02-26 14:57:29.776153 UTC",11.78037616,-5.05884182,377197.21258273,0.00015917,-2.38356418E-06,-0.03068379,1.04433888,"1982-02-26 14:57:29.776153 UTC",1.25819447
"1982-03-11 13:50:49.019446 UTC",-168.34098448,5.00771230,388063.48733792,0.00015055,2.05277935E-06,0.05093557,1.01715432,"1982-03-11 13:50:49.019446 UTC",1.29444046
"1982-03-25 22:31:36.054474 UTC",11.57987567,-4.97435367,373285.55675634,0.00016280,-1.90132649E-06,-0.03875792,1.05743582,"1982-03-25 22:31:36.054474 UTC",1.24514659
"1982-04-07 21:47:48.879242 UTC",-168.43257157,4.96910496,389994.95144201,0.00014929,1.44696390E-06,0.04049481,1.01318548,"1982-04-07 21:47:48.879242 UTC",1.30088313
"1982-04-22 08:22:58.585620 UTC",11.66800265,-5.01149627,371676.33810216,0.00016392,-1.19905565E-06,-0.05558909,1.06076590,"1982-04-22 08:22:58.585620 UTC",1.23977881
"1982-05-05 04:36:06.637983 UTC",-168.22684469,5.05579519,392342.00377083,0.00014713,8.16484616E-07,0.03907535,1.00435821,"1982-05-05 04:36:06.637983 UTC",1.30871205
"1982-05-19 18:58:50.152060 UTC",11.98150522,-5.14350198,373816.71875144,0.00016147,-5.97893189E-07,-0.06880746,1.05150783,"1982-05-19 18:58:50.152060 UTC",1.24691836
"1982-06-01 10:47:58.987269 UTC",-167.88623693,5.19912929,392511.99669276,0.00014636,4.01489273E-07,0.04815517,0.99973046,"1982-06-01 10:47:58.987269 UTC",1.30927909
"1982-06-16 04:23:03.751939 UTC",12.27506992,-5.26692393,378669.19505779,0.00015692,-3.02174901E-07,-0.07010981,1.03509100,"1982-06-16 04:23:03.751939 UTC",1.26310447
"1982-06-28 17:18:34.513557 UTC",-167.66795195,5.29085687,389584.93834784,0.00014816,2.50266246E-07,0.06136801,1.00499308,"1982-06-28 17:18:34.513557 UTC",1.29951547
"1982-07-13 11:27:59.891203 UTC",12.32898941,-5.28957102,383524.06600381,0.00015298,-2.39921905E-07,-0.05939687,1.02137741,"1982-07-13 11:27:59.891203 UTC",1.27929858
"1982-07-26 00:50:08.755004 UTC",-167.73161096,5.26411381,384884.41582653,0.00015191,2.24749287E-07,0.06935163,1.01852976,"1982-07-26 00:50:08.755004 UTC",1.28383622
"1982-08-09 16:40:33.699458 UTC",12.10965812,-5.19739760,385569.09942761,0.00015184,-1.75652681E-07,-0.04492329,1.01858978,"1982-08-09 16:40:33.699458 UTC",1.28612008
"1982-08-22 09:26:51.801566 UTC",-168.02283290,5.14166904,381016.98103903,0.00015557,7.89158250E-08,0.06614201,1.03252573,"1982-08-22 09:26:51.801566 UTC",1.27093585
"1982-09-05 21:51:15.830188 UTC",11.79289048,-5.06409703,384010.64708307,0.00015369,1.14067181E-07,-0.03800045,1.02673227,"1982-09-05 21:51:15.830188 UTC",1.28092164
"1982-09-18 18:31:34.412369 UTC",-168.30457842,5.02303803,380113.29935418,0.00015692,-3.59650699E-07,0.05362803,1.03843186,"1982-09-18 18:31:34.412369 UTC",1.26792149
"1982-10-03 04:55:36.245956 UTC",11.63579917,-4.99791174,380846.75242463,0.00015650,6.93347843E-07,-0.04425503,1.03722973,"1982-10-03 04:55:36.245956 UTC",1.27036802
"1982-10-16 03:04:01.963667 UTC",-168.34364686,5.00657309,382354.02261686,0.00015527,-1.00105385E-06,0.04096735,1.03303090,"1982-10-16 03:04:01.963667 UTC",1.27539574
"1982-10-30 14:26:09.808075 UTC",11.76945562,-5.05422273,379281.22195264,0.00015743,1.36933074E-06,-0.05907819,1.03983353,"1982-10-30 14:26:09.808075 UTC",1.26514598
"1982-11-12 10:16:43.315748 UTC",-168.11432372,5.10315849,385536.97643704,0.00015229,-1.56589465E-06,0.03866296,1.02148332,"1982-11-12 10:16:43.315748 UTC",1.28601293
"1982-11-27 01:04:03.488450 UTC",12.06829093,-5.17999307,381399.36687530,0.00015499,1.81686807E-06,-0.07087410,1.02998485,"1982-11-27 01:04:03.488450 UTC",1.27221135
"1982-12-09 16:18:31.403328 UTC",-167.83354903,5.22126394,386168.12218390,0.00015108,-1.86921091E-06,0.05024140,1.01537889,"1982-12-09 16:18:31.403328 UTC",1.28811820
"1982-12-24 10:29:33.668273 UTC",12.23738826,-5.25107582,386587.20303679,0.00015035,1.91700839E-06,-0.06951569,1.01268947,"1982-12-24 10:29:33.668273 UTC",1.28951611
"1983-01-05 22:28:57.122022 UTC",-167.78306794,5.24247869,382277.80935652,0.00015379,-1.96770697E-06,0.06696113,1.02407064,"1983-01-05 22:28:57.122022 UTC",1.27514152
"1983-01-20 17:14:16.114433 UTC",12.08263642,-5.18602152,391565.87272925,0.00014671,1.89166243E-06,-0.05566647,1.00014872,"1983-01-20 17:14:16.114433 UTC",1.30612316
"1983-02-02 06:17:22.374141 UTC",-168.05100718,5.12980051,375912.84433499,0.00015933,-2.09885326E-06,0.07347533,1.04385891,"1983-02-02 06:17:22.374141 UTC",1.25391028
"1983-02-16 22:09:18.022084 UTC",11.70731445,-5.02803689,393172.10033236,0.00014620,2.05793081E-06,-0.04164629,1.00038138,"1983-02-16 22:09:18.022084 UTC",1.31148096
"1983-03-01 15:52:32.281406 UTC",-168.43092170,4.96977494,371519.85725599,0.00016379,-2.49925771E-06,0.06310751,1.06005330,"1983-03-01 15:52:32.281406 UTC",1.23925685
"1983-03-16 03:32:56.858030 UTC",11.40825215,-4.90194293,391517.18858530,0.00014803,2.54398371E-06,-0.03863315,1.00872411,"1983-03-16 03:32:56.858030 UTC",1.30596077
"1983-03-29 01:53:42.418240 UTC",-168.62513817,4.88785250,371647.13691684,0.00016413,-3.13765933E-06,0.04453536,1.06190349,"1983-03-29 01:53:42.418240 UTC",1.23968141
"1983-04-12 10:55:25.863074 UTC",11.38734226,-4.89311792,389219.36994290,0.00014977,3.19210334E-06,-0.04628088,1.01496949,"1983-04-12 10:55:25.863074 UTC",1.29829607
"1983-04-25 10:43:34.470890 UTC",-168.53473289,4.92599275,375144.74176837,0.00016101,-3.72213322E-06,0.03215278,1.05111083,"1983-04-25 10:43:34.470890 UTC",1.25134816
"1983-05-09 20:01:35.940760 UTC",11.58858833,-4.97799459,388656.91037461,0.00014965,3.69394835E-06,-0.05647401,1.01321613,"1983-05-09 20:01:35.940760 UTC",1.29641991
"1983-05-22 17:39:13.898539 UTC",-168.31289457,5.01951457,378581.22678565,0.00015760,-4.04242134E-06,0.03400242,1.03825512,"1983-05-22 17:39:13.898539 UTC",1.26281104
"1983-06-06 05:26:06.329356 UTC",11.77854394,-5.05803314,390662.75957490,0.00014748,3.86884253E-06,-0.06107548,1.00388644,"1983-06-06 05:26:06.329356 UTC",1.30311070
"1983-06-18 23:17:07.336605 UTC",-168.20188343,5.06627510,378745.77847090,0.00015693,-4.14174443E-06,0.04738610,1.03476213,"1983-06-18 23:17:07.336605 UTC",1.26335993
"1983-07-03 13:36:41.224512 UTC",11.74467170,-5.04376385,394408.16314394,0.00014440,3.81178929E-06,-0.05635714,0.99213471,"1983-07-03 13:36:41.224512 UTC",1.31560402
"1983-07-16 05:07:50.788368 UTC",-168.34797308,5.00472839,374831.53403072,0.00016005,-4.21912996E-06,0.06144862,1.04525177,"1983-07-16 05:07:50.788368 UTC",1.25030342
"1983-07-30 19:52:39.598447 UTC",11.45202683,-4.92040020,397890.34184971,0.00014214,3.79027818E-06,-0.04499243,0.98486261,"1983-07-30 19:52:39.598447 UTC",1.32721932
"1983-08-12 12:35:15.271186 UTC",-168.70135305,4.85567393,369047.96277752,0.00016541,-4.49299523E-06,0.06454528,1.06392146,"1983-08-12 12:35:15.271186 UTC",1.23101150
"1983-08-27 00:54:47.014956 UTC",11.06617022,-4.75747968,399254.68599073,0.00014180,4.02874601E-06,-0.03469072,0.98570246,"1983-08-27 00:54:47.014956 UTC",1.33177028
