"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-20 01:53:12.959537 UTC to 1980-01-20 01:53:12.959537 UTC", ... , "2080-12-28 06:49:43.458973 UTC to 2080-12-28 06:49:43.458973 UTC"], items=1339"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"1999-01-26 21:25:20.535455 UTC","2451205.3925987900 JD UTC"
"1999-02-20 14:33:13.229014 UTC","2451230.1064031140 JD UTC"
"1999-03-20 00:14:38.569474 UTC","2451257.5101686283 JD UTC"
"1999-04-17 05:24:52.744462 UTC","2451285.7256104685 JD UTC"
"1999-05-15 15:07:23.916973 UTC","2451314.1301379280 JD UTC"
"1999-06-13 00:37:27.400156 UTC","2451342.5260115760 JD UTC"
"1999-07-11 06:08:24.532396 UTC","2451370.7558394955 JD UTC"
"1999-08-07 23:34:29.619515 UTC","2451398.4822872630 JD UTC"
"1999-09-02 18:03:24.087072 UTC","2451424.2523621190 JD UTC"
"1999-09-28 16:41:32.092684 UTC","2451450.1955103320 JD UTC"
"1999-10-26 12:57:22.256009 UTC","2451478.0398409260 JD UTC"
"1999-11-23 21:53:55.380042 UTC","2451506.4124465280 JD UTC"
"1999-12-22 10:54:21.813567 UTC","2451534.9544191384 JD UTC"
"2000-01-19 22:47:34.065684 UTC","2451563.4496998345 JD UTC"
"2000-02-17 02:31:56.658339 UTC","2451591.6055168790 JD UTC"
"2000-03-14 23:38:54.170716 UTC","2451618.4853491980 JD UTC"
"2000-04-08 22:05:51.379534 UTC","2451643.4207335594 JD UTC"
"2000-05-06 09:05:35.139723 UTC","2451670.8788789320 JD UTC"
"2000-06-03 13:18:21.009106 UTC","2451699.0544098276 JD UTC"
"2000-07-01 22:16:23.225168 UTC","2451727.4280465874 JD UTC"
"2000-07-30 07:44:10.208664 UTC","2451755.8223403780 JD UTC"
"2000-08-27 13:57:30.907994 UTC","2451784.0816077315 JD UTC"
"2000-09-24 08:21:21.842860 UTC","2451811.8481694777 JD UTC"
"2000-10-19 21:57:57.323745 UTC","2451837.4152468024 JD UTC"
"2000-11-14 23:01:23.709687 UTC","2451863.4593021953 JD UTC"
"2000-12-12 22:20:33.442133 UTC","2451891.4309426174 JD UTC"
"2001-01-10 09:00:06.413645 UTC","2451919.8750742320 JD UTC"
"2001-02-07 22:15:52.150248 UTC","2451948.4276869240 JD UTC"
"2001-03-08 08:53:55.461858 UTC","2451976.8707808084 JD UTC"
"2001-04-05 10:04:19.241816 UTC","2452004.9196671510 JD UTC"
"2001-05-02 03:40:08.155227 UTC","2452031.6528721670 JD UTC"
"2001-05-27 07:00:57.658026 UTC","2452056.7923340050 JD UTC"
"2001-06-23 17:17:47.679957 UTC","2452084.2206907403 JD UTC"
"2001-07-21 20:44:38.774607 UTC","2452112.3643376690 JD UTC"
"2001-08-19 05:40:04.635161 UTC","2452140.7361647590 JD UTC"
"2001-09-16 15:46:46.086881 UTC","2452169.1574778575 JD UTC"
"2001-10-14 23:00:29.753703 UTC","2452197.4586777050 JD UTC"
"2001-11-11 17:24:10.462878 UTC","2452225.2251210980 JD UTC"
"2001-12-06 22:41:55.580112 UTC","2452250.4457821770 JD UTC"
"2002-01-02 07:13:06.017884 UTC","2452276.8007640960 JD UTC"
"2002-01-30 08:59:26.168006 UTC","2452304.8746084260 JD UTC"
"2002-02-27 19:43:23.867192 UTC","2452333.3218040180 JD UTC"
"2002-03-28 07:41:31.910632 UTC","2452361.8205082250 JD UTC"
"2002-04-25 16:23:40.997220 UTC","2452390.1831133940 JD UTC"
"2002-05-23 15:31:57.869496 UTC","2452418.1471975637 JD UTC"
"2002-06-19 07:29:50.227963 UTC","2452444.8123868980 JD UTC"
"2002-07-14 13:20:58.988065 UTC","2452470.0562382876 JD UTC"
"2002-08-10 23:29:38.995181 UTC","2452497.4789235555 JD UTC"
"2002-09-08 03:17:50.106251 UTC","2452525.6373854890 JD UTC"
"2002-10-06 13:16:43.812061 UTC","2452554.0532848616 JD UTC"
"2002-11-04 00:46:27.725413 UTC","2452582.5322653404 JD UTC"
"2002-12-02 08:50:45.941951 UTC","2452610.8685872910 JD UTC"
"2002-12-30 01:06:22.219239 UTC","2452638.5460905004 JD UTC"
"2003-01-23 22:29:12.906820 UTC","2452663.4369549400 JD UTC"
"2003-02-19 16:15:12.968941 UTC","2452690.1772334366 JD UTC"
"2003-03-19 19:01:14.532718 UTC","2452718.2925293140 JD UTC"
"2003-04-17 04:55:44.330769 UTC","2452746.7053741985 JD UTC"
"2003-05-15 15:37:49.898165 UTC","2452775.1512719695 JD UTC"
"2003-06-12 23:17:03.225273 UTC","2452803.4701762185 JD UTC"
"2003-07-10 22:00:42.347837 UTC","2452831.4171568040 JD UTC"
"2003-08-06 14:03:18.592645 UTC","2452858.0856318595 JD UTC"
"2003-08-31 18:47:46.955771 UTC","2452883.2831823584 JD UTC"
